Actual_1,Actual_2,Actual_3,Actual_4,Actual_5,Predicted_1,Predicted_2,Predicted_3,Predicted_4,Predicted_5
4.761,5.803,25.066,10.824,14.242,5.63458373075685,6.77871385846137,27.6806537065707,11.105087233916,14.8114342178871
5.561,6.807,28.956,13.056,15.9,5.88131216991158,6.70798048423837,27.52601051497,9.94972395314702,14.1559234067026
4.742,5.915,26.665,12.601,14.064,5.46492989349499,7.13332630868388,26.4516658992442,12.2368423734258,15.8927738853698
4.864,6.344,27.857,11.205,16.651,5.57684972068115,6.56116496349592,25.3856592945006,11.3269976167424,14.4243830187322
6.48,8.296,35.502,18.892,16.61,5.55533065629628,6.47583623499699,25.1487639567886,11.2734761457011,14.2561347920848
3.936,4.971,22.736,9.606,13.13,5.24265597664871,6.06783321498796,25.5721940413101,11.5662565022018,13.8986773153547
4.278,5.611,27.583,15.535,12.048,5.25159280525913,6.0445445251898,25.6925722290198,11.5230920587352,13.8221827567248
5.007,6.013,25.309,11.77,13.539,5.27555069431373,6.03312063767694,25.9153124393937,11.4384881748528,13.7418882517024
4.133,5.202,24.117,11.084,13.033,5.16005401611717,6.16818939880657,25.2516511285555,12.2299019522296,14.2691394822635
4.389,5.409,24.965,10.593,14.372,5.26974618649133,6.22090719967064,25.6051318842119,11.6173087574268,14.2003691931894
4.746,5.719,25.865,10.565,15.3,5.28985259085135,6.49156889758438,25.0086644165282,11.5674718391944,14.8710159662125
