Actual_1,Actual_2,Actual_3,Actual_4,Actual_5,Predicted_1,Predicted_2,Predicted_3,Predicted_4,Predicted_5
4.133,5.202,24.117,11.084,13.033,5.41747426381788,5.43969599756543,26.7706794090728,11.4008534115081,14.6452059495169
4.389,5.409,24.965,10.593,14.372,5.46955399209976,5.31758225298283,26.6688079975291,11.0152328493247,14.5868671367372
5.177,6.337,26.83,10.833,15.997,5.42184384286995,5.40338959045236,26.7866262080752,11.1701698383808,14.6249411566858
4.746,5.719,25.865,10.565,15.3,5.47570509771143,5.29372716274206,26.6653099246912,10.9025688566045,14.5758141557081
5.016,6.19,27.16,11.631,15.53,5.46464285292855,5.31496177046296,26.6913972063982,10.9484158577708,14.5853557076701
5.274,6.357,27.608,11.603,16.004,5.42185727078743,5.40579844051498,26.7870640810726,11.1521466791622,14.615555878352
4.252,5.585,28.935,12.071,16.865,4.66411922112228,6.4338757549918,26.533983922764,11.6052166331121,15.1451025607208
4.442,5.664,26.886,10.423,16.462,4.58014453486672,6.46113901379254,26.7053299880004,11.6718566050955,15.025206009157
5.428,6.928,29.213,14.856,14.356,4.00006851922509,6.47780044205298,25.5117521691312,10.6457596892417,15.5665218327538
4.317,5.309,24.604,10.612,13.992,3.99061568593448,6.61970504214149,25.3048212359127,10.8668868642549,15.149838874754
4.489,5.518,25.57,10.429,14.141,4.49232589669807,6.45163921833953,26.4899462531185,11.4639443467502,15.0414320953628
5.061,6.529,29.292,13.338,15.954,4.31844124627024,6.65538398532454,28.0406323263136,12.6695330049847,15.4628792692937
4.372,5.399,23.959,12.019,11.94,4.13171668024171,6.71419810098134,28.0585673345306,12.7296252933759,14.9762469618651
4.681,5.705,23.789,10.131,13.658,4.42220768352894,6.63191662179825,28.0144288233147,12.6579749693972,15.6984715241471
4.296,5.735,27.909,14.507,13.402,4.61004861682244,6.45676530338686,26.7077864114224,11.6900642746321,15.0472160136873
4.706,6.136,27.858,11.558,16.3,4.44950304937851,6.44452272219641,26.3726965273479,11.3224125564063,15.073816951098
4.506,5.695,25.707,9.887,15.82,4.61735490061726,6.4553381828136,26.7086325093721,11.6963789371848,15.0513091085166
5.561,6.807,28.956,13.056,15.9,4.38308461427306,6.64074702506776,28.0563506544681,12.6717253276946,15.6131086208855
4.742,5.915,26.665,12.601,14.064,3.93519459610684,6.70650662410592,26.6912940012709,12.0169715664545,14.5613111851875
4.864,6.344,27.857,11.205,16.651,4.31702988774105,6.64822142477234,27.9838277248719,12.6153927027113,15.4889888728872
6.48,8.296,35.502,18.892,16.61,4.39289946263882,6.63976160067884,28.0577580477886,12.677859989102,15.6300099610768
3.936,4.971,22.736,9.606,13.13,4.47421589825436,6.39937318604395,26.2013048944533,11.1224257273079,15.2158274287269
4.133,5.202,24.117,11.084,13.033,4.43210300886914,6.42063342857669,26.2367702776663,11.1589197725593,15.1483914299491
4.389,5.409,24.965,10.593,14.372,4.36095899414994,6.59836870086878,27.5858548098608,12.2843688106379,15.7435071287434
5.177,6.337,26.83,10.833,15.997,4.11186157199803,6.67025366918407,27.5069575108976,12.3463284609154,15.0821202543546
4.746,5.719,25.865,10.565,15.3,4.25419897229619,6.39165257397091,25.7404408409662,10.6389986029075,15.261353073307
5.016,6.19,27.16,11.631,15.53,4.39385420680824,6.60235182176806,27.7579028065047,12.3998447758972,15.7782621498057
5.274,6.357,27.608,11.603,16.004,4.13110143503371,6.67410912583608,27.6163154012789,12.4191415038873,15.1011928414511
4.252,5.585,28.935,12.071,16.865,4.22311758710242,5.80234748394452,26.6045975965117,11.5055672915047,15.2929616415767
4.442,5.664,26.886,10.423,16.462,4.24307901550656,5.82925148578816,26.7960721523831,11.5659317386665,15.3652157711053
5.428,6.928,29.213,14.856,14.356,4.75969066353445,6.48489548660776,28.0159751353098,12.5464863343661,15.4169156354182
4.317,5.309,24.604,10.612,13.992,4.22091431239823,5.79952495449602,26.5630762867649,11.4914320081745,15.2729527408323
4.489,5.518,25.57,10.429,14.141,4.22486371549351,5.80495536053256,26.5420514778704,11.4854289741206,15.25432692032
5.061,6.529,29.292,13.338,15.954,4.74146491770479,6.49017758358724,28.7300468176974,12.4235202228384,15.6805992321605
4.047,5.047,23.099,9.117,13.982,4.4184511386452,6.08890245814622,23.6040974792837,10.4617664611808,13.2236845375353
4.372,5.399,23.959,12.019,11.94,4.42555052022291,6.06448500250836,23.3739511914091,10.7923598859448,13.2844825762044
4.681,5.705,23.789,10.131,13.658,4.35923388519224,5.97948723923673,23.792049769805,10.8095010995985,13.576075135518
4.296,5.735,27.909,14.507,13.402,4.24046717000303,5.82617323376108,26.7775342931398,11.5549525823938,15.3568229855412
4.706,6.136,27.858,11.558,16.3,4.73725485102085,6.45804599757127,28.0143868463838,12.5010773230082,15.4338913065594
5.077,6.45,29.005,12.618,16.388,4.77915362239765,6.51387236369963,28.2058848945497,12.5796263043947,15.4754293884038
4.761,5.803,25.066,10.824,14.242,4.61799408469507,6.33234866173647,28.5547631887602,12.2280355899645,15.7328958562487
4.742,5.915,26.665,12.601,14.064,4.21895851140852,5.79743008406743,26.4812765277066,11.4613472819097,15.2281635448504
4.864,6.344,27.857,11.205,16.651,4.47488299818798,6.14856144090626,28.0556681613523,11.9300397689642,15.6406858539916
3.936,4.971,22.736,9.606,13.13,4.49348929760375,6.21413373496275,23.4728540146475,10.2756825074466,12.948606375585
4.278,5.611,27.583,15.535,12.048,4.39231541261729,6.01605247400866,24.9744967487828,11.2833342806589,14.2273323571876
5.007,6.013,25.309,11.77,13.539,4.38591315139581,6.01060994204519,25.0337893539618,11.2556369957592,14.2482171107749
4.133,5.202,24.117,11.084,13.033,4.38171839849297,6.05262376226097,24.0111509056365,10.3988832959609,13.4190750801739
4.746,5.719,25.865,10.565,15.3,4.22232019011328,5.81323811944572,26.1767751340827,11.2459636667721,14.9906567224678
5.016,6.19,27.16,11.631,15.53,4.66629551216495,6.37853982685675,28.149107365649,12.3422519224923,15.5374221601667
5.274,6.357,27.608,11.603,16.004,4.75451309933951,6.48566819577267,28.2389704590212,12.5259162575484,15.5063299451954
